CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Score,Segment
13643.0,30,3,519.44,3,3,2,332,Sadik M.
13644.0,15,4,2624.26,4,3,4,434,Sadik M.
13645.0,119,1,252.1,2,1,1,211,Kayip M.
13647.0,9,4,1678.1200000000001,4,3,4,434,Sadik M.
13649.0,256,2,346.6,1,2,2,122,Kayip M.
13650.0,16,6,1836.34,4,4,4,444,Daimi M.
13651.0,34,2,94.2,3,2,1,321,Yeni M.
13652.0,45,3,1095.08,3,3,3,333,Sadik M.
13654.0,42,6,2707.33,3,4,4,344,Sadik M.
13655.0,113,2,932.97,2,2,3,223,Kayip M.
13656.0,164,2,379.65,1,2,2,122,Kayip M.
13657.0,10,2,382.14,4,2,2,422,Yeni M.
13658.0,9,5,2639.17,4,4,4,444,Daimi M.
13659.0,205,2,1573.2,1,2,3,123,Kayip M.
13662.0,85,3,897.76,2,3,3,233,Riskli M.
13663.0,178,1,189.47,1,1,1,111,Kayip M.
13666.0,59,3,84.65,2,3,1,231,Riskli M.
13667.0,148,1,305.02,1,1,1,111,Kayip M.
13668.0,2,21,6363.59,4,4,4,444,Daimi M.
13669.0,50,2,218.55,3,2,1,321,Yeni M.
13670.0,74,1,349.7,2,1,2,212,Kayip M.
13672.0,300,2,186.39000000000001,1,2,1,121,Kayip M.
13673.0,18,2,396.92,3,2,2,322,Yeni M.
13675.0,150,2,486.82000000000005,1,2,2,122,Kayip M.
13678.0,151,1,232.6,1,1,1,111,Kayip M.
13680.0,0,4,3722.42,4,3,4,434,Sadik M.
13681.0,17,4,827.83,4,3,3,433,Sadik M.
13682.0,186,1,59.5,1,1,1,111,Kayip M.
13684.0,285,1,67.23,1,1,1,111,Kayip M.
13685.0,2,7,3119.44,4,4,4,444,Daimi M.
13686.0,182,1,72.0,1,1,1,111,Kayip M.
13689.0,62,1,910.0,2,1,3,213,Kayip M.
13690.0,58,1,172.25,2,1,1,211,Kayip M.
13692.0,24,3,1488.32,3,3,3,333,Sadik M.
13694.0,3,50,65039.62,4,4,4,444,Daimi M.
13695.0,30,15,2504.13,3,4,4,344,Sadik M.
13697.0,38,1,151.29999999999998,3,1,1,311,Yeni M.
13699.0,154,1,308.58000000000004,1,1,2,112,Kayip M.
13700.0,25,10,2265.12,3,4,4,344,Sadik M.
13703.0,317,1,99.5,1,1,1,111,Kayip M.
13704.0,4,9,2308.06,4,4,4,444,Daimi M.
13705.0,7,3,711.86,4,3,3,433,Sadik M.
13706.0,302,1,330.79,1,1,2,112,Kayip M.
13707.0,266,2,806.41,1,2,3,123,Kayip M.
13708.0,270,1,296.88,1,1,1,111,Kayip M.
13709.0,3,13,6328.05,4,4,4,444,Daimi M.
13710.0,31,1,180.48,3,1,1,311,Yeni M.
13711.0,218,2,252.06,1,2,1,121,Kayip M.
13712.0,246,1,228.84,1,1,1,111,Kayip M.
13715.0,280,5,1079.34,1,4,3,143,Riskli M.
13716.0,268,1,138.28,1,1,1,111,Kayip M.
13717.0,31,6,1445.01,3,4,3,343,Sadik M.
13718.0,245,2,306.55,1,2,1,121,Kayip M.
13719.0,14,5,1041.68,4,4,3,443,Daimi M.
13720.0,116,4,799.9,2,3,3,233,Riskli M.
13721.0,35,1,524.14,3,1,2,312,Yeni M.
13722.0,131,3,2375.41,2,3,4,234,Riskli M.
13723.0,216,1,199.85000000000002,1,1,1,111,Kayip M.
13725.0,49,8,1980.56,3,4,4,344,Sadik M.
13726.0,38,2,1079.6599999999999,3,2,3,323,Yeni M.
13727.0,28,2,333.48,3,2,2,322,Yeni M.
13728.0,36,6,1016.14,3,4,3,343,Sadik M.
13730.0,135,2,752.6,2,2,3,223,Kayip M.
13731.0,218,2,610.59,1,2,2,122,Kayip M.
13732.0,27,1,491.86,3,1,2,312,Yeni M.
13735.0,24,4,2885.2400000000002,3,3,4,334,Sadik M.
13736.0,4,2,731.9,4,2,3,423,Yeni M.
13737.0,199,1,339.59999999999997,1,1,2,112,Kayip M.
13739.0,17,1,216.9,4,1,1,411,Yeni M.
13740.0,240,1,350.75,1,1,2,112,Kayip M.
13741.0,71,3,668.4300000000001,2,3,2,232,Riskli M.
13742.0,16,12,3131.02,4,4,4,444,Daimi M.
13743.0,2,7,1341.6,4,4,3,443,Daimi M.
13744.0,94,2,1156.36,2,2,3,223,Kayip M.
13745.0,161,1,300.04,1,1,1,111,Kayip M.
13747.0,373,1,79.6,1,1,1,111,Kayip M.
13748.0,95,5,948.25,2,4,3,243,Riskli M.
13750.0,53,5,1647.26,2,4,3,243,Riskli M.
13751.0,287,1,296.25,1,1,1,111,Kayip M.
13752.0,123,6,1186.28,2,4,3,243,Riskli M.
13753.0,287,1,741.26,1,1,3,113,Kayip M.
13754.0,151,2,282.59999999999997,1,2,1,121,Kayip M.
13755.0,3,9,2161.35,4,4,4,444,Daimi M.
13756.0,1,14,5189.52,4,4,4,444,Daimi M.
13758.0,11,7,3190.55,4,4,4,444,Daimi M.
13759.0,32,2,659.4100000000001,3,2,2,322,Yeni M.
13760.0,53,2,286.79,2,2,1,221,Kayip M.
13761.0,49,2,1070.65,3,2,3,323,Yeni M.
13762.0,218,1,306.72,1,1,1,111,Kayip M.
13763.0,62,1,1714.96,2,1,4,214,Kayip M.
13764.0,70,3,1521.76,2,3,3,233,Riskli M.
13767.0,1,37,17220.36,4,4,4,444,Daimi M.
13769.0,1,10,2796.51,4,4,4,444,Daimi M.
13771.0,63,4,2634.45,2,3,4,234,Riskli M.
13772.0,33,3,1132.13,3,3,3,333,Sadik M.
13774.0,81,1,345.0,2,1,2,212,Kayip M.
13777.0,0,33,25977.16,4,4,4,444,Daimi M.
13778.0,102,1,178.7,2,1,1,211,Kayip M.
13780.0,6,2,360.01,4,2,2,422,Yeni M.
13781.0,250,1,127.84,1,1,1,111,Kayip M.
13782.0,12,6,912.0,4,4,3,443,Daimi M.
13784.0,9,11,2462.79,4,4,4,444,Daimi M.
13786.0,366,1,230.39999999999998,1,1,1,111,Kayip M.
13787.0,75,2,309.04,2,2,2,222,Kayip M.
13790.0,3,1,348.8,4,1,2,412,Yeni M.
13791.0,127,2,1516.0,2,2,3,223,Kayip M.
13792.0,65,2,195.55,2,2,1,221,Kayip M.
13798.0,0,57,37153.85,4,4,4,444,Daimi M.
13799.0,116,2,688.86,2,2,3,223,Kayip M.
13800.0,309,1,558.32,1,1,2,112,Kayip M.
13801.0,66,1,324.8,2,1,2,212,Kayip M.
13802.0,138,3,4599.42,2,3,4,234,Riskli M.
13803.0,254,1,277.07,1,1,1,111,Kayip M.
13804.0,30,7,2635.79,3,4,4,344,Sadik M.
13805.0,51,2,924.6,2,2,3,223,Kayip M.
13806.0,63,1,256.38,2,1,1,211,Kayip M.
13807.0,366,1,112.6,1,1,1,111,Kayip M.
13808.0,5,5,1747.66,4,4,4,444,Daimi M.
13809.0,304,1,155.05,1,1,1,111,Kayip M.
13810.0,28,3,1499.01,3,3,3,333,Sadik M.
13811.0,183,3,814.5,1,3,3,133,Riskli M.
13812.0,41,3,539.0,3,3,2,332,Sadik M.
13813.0,39,4,1366.8600000000001,3,3,3,333,Sadik M.
13814.0,91,2,1579.12,2,2,3,223,Kayip M.
13815.0,21,4,4027.36,3,3,4,334,Sadik M.
13816.0,23,2,571.6700000000001,3,2,2,322,Yeni M.
13817.0,28,2,382.98,3,2,2,322,Yeni M.
13819.0,301,3,1140.35,1,3,3,133,Riskli M.
13821.0,144,2,385.64,1,2,2,122,Kayip M.
13822.0,5,2,632.0,4,2,2,422,Yeni M.
13823.0,18,2,957.66,3,2,3,323,Yeni M.
13824.0,32,5,1698.94,3,4,4,344,Sadik M.
13826.0,175,1,189.5,1,1,1,111,Kayip M.
13827.0,57,3,412.05,2,3,2,232,Riskli M.
13828.0,21,1,209.49,3,1,1,311,Yeni M.
13831.0,15,6,2202.99,4,4,4,444,Daimi M.
13832.0,18,1,52.199999999999996,3,1,1,311,Yeni M.
13833.0,158,1,384.8,1,1,2,112,Kayip M.
13835.0,24,4,834.57,3,3,3,333,Sadik M.
13837.0,211,2,271.24,1,2,1,121,Kayip M.
13838.0,5,4,691.73,4,3,3,433,Sadik M.
13841.0,252,1,85.0,1,1,1,111,Kayip M.
13842.0,58,9,3385.62,2,4,4,244,Riskli M.
13844.0,10,1,361.62,4,1,2,412,Yeni M.
13845.0,64,1,312.98,2,1,2,212,Kayip M.
13846.0,24,3,865.0600000000001,3,3,3,333,Sadik M.
13848.0,91,3,1255.0,2,3,3,233,Riskli M.
13849.0,51,2,1537.95,2,2,3,223,Kayip M.
13850.0,128,1,1595.48,2,1,3,213,Kayip M.
13851.0,95,3,2651.46,2,3,4,234,Riskli M.
13853.0,56,1,1090.14,2,1,3,213,Kayip M.
13854.0,8,25,8109.5199999999995,4,4,4,444,Daimi M.
13856.0,168,3,388.5,1,3,2,132,Riskli M.
13858.0,56,1,216.17,2,1,1,211,Kayip M.
13859.0,325,1,201.16,1,1,1,111,Kayip M.
13860.0,0,5,1245.9,4,4,3,443,Daimi M.
13862.0,17,8,2209.36,4,4,4,444,Daimi M.
13863.0,247,1,305.78,1,1,1,111,Kayip M.
13865.0,57,4,501.56,2,3,2,232,Riskli M.
13866.0,73,1,145.67000000000002,2,1,1,211,Kayip M.
13867.0,30,3,1015.29,3,3,3,333,Sadik M.
13868.0,6,2,3192.54,4,2,4,424,Yeni M.
13869.0,122,4,3104.95,2,3,4,234,Riskli M.
13870.0,1,8,2770.94,4,4,4,444,Daimi M.
13871.0,22,13,6403.25,3,4,4,344,Sadik M.
13873.0,119,3,389.6,2,3,2,232,Riskli M.
13874.0,357,1,540.45,1,1,2,112,Kayip M.
13875.0,53,5,1786.79,2,4,4,244,Riskli M.
13876.0,63,1,122.7,2,1,1,211,Kayip M.
13877.0,85,1,117.24,2,1,1,211,Kayip M.
13878.0,54,1,1281.53,2,1,3,213,Kayip M.
13880.0,20,13,3219.77,3,4,4,344,Sadik M.
13881.0,3,20,17159.52,4,4,4,444,Daimi M.
13882.0,2,5,1191.13,4,4,3,443,Daimi M.
13883.0,10,5,2674.48,4,4,4,444,Daimi M.
13884.0,6,5,787.6,4,4,3,443,Daimi M.
13885.0,188,2,506.8,1,2,2,122,Kayip M.
13886.0,70,1,243.56,2,1,1,211,Kayip M.
13887.0,203,1,349.55,1,1,2,112,Kayip M.
13888.0,119,2,605.63,2,2,2,222,Kayip M.
13889.0,92,1,416.90000000000003,2,1,2,212,Kayip M.
13890.0,0,10,1883.8100000000002,4,4,4,444,Daimi M.
13892.0,26,4,632.97,3,3,2,332,Sadik M.
13893.0,297,1,821.1,1,1,3,113,Kayip M.
13894.0,23,3,564.62,3,3,2,332,Sadik M.
13895.0,27,4,2593.07,3,3,4,334,Sadik M.
13897.0,49,1,311.16,3,1,2,312,Yeni M.
13898.0,325,1,155.93,1,1,1,111,Kayip M.
13899.0,15,2,388.52,4,2,2,422,Yeni M.
13900.0,182,3,740.95,1,3,3,133,Riskli M.
13901.0,71,5,2867.2,2,4,4,244,Riskli M.
13904.0,36,2,332.64,3,2,2,322,Yeni M.
13908.0,79,4,2369.55,2,3,4,234,Riskli M.
13911.0,56,9,2580.91,2,4,4,244,Riskli M.
13914.0,11,2,626.45,4,2,2,422,Yeni M.
13917.0,49,2,272.04,3,2,1,321,Yeni M.
13918.0,49,2,1212.8400000000001,3,2,3,323,Yeni M.
13919.0,58,2,384.81,2,2,2,222,Kayip M.
13922.0,351,1,172.25,1,1,1,111,Kayip M.
13923.0,53,1,351.13,2,1,2,212,Kayip M.
13924.0,1,6,1838.8500000000001,4,4,4,444,Daimi M.
13925.0,92,4,678.25,2,3,3,233,Riskli M.
13926.0,22,1,223.85000000000002,3,1,1,311,Yeni M.
13927.0,74,1,348.99,2,1,2,212,Kayip M.
13928.0,10,4,464.57,4,3,2,432,Sadik M.
13929.0,168,2,842.65,1,2,3,123,Kayip M.
13930.0,57,2,337.34,2,2,2,222,Kayip M.
13931.0,95,2,1237.53,2,2,3,223,Kayip M.
13932.0,294,1,307.4,1,1,1,111,Kayip M.
13933.0,108,2,608.7900000000001,2,2,2,222,Kayip M.
13934.0,263,1,922.1,1,1,3,113,Kayip M.
13936.0,179,1,376.58,1,1,2,112,Kayip M.
13937.0,168,1,158.85,1,1,1,111,Kayip M.
13938.0,34,1,71.66,3,1,1,311,Yeni M.
13939.0,22,3,568.55,3,3,2,332,Sadik M.
13940.0,16,4,839.14,4,3,3,433,Sadik M.
13941.0,21,5,5112.96,3,4,4,344,Sadik M.
13946.0,78,3,561.5699999999999,2,3,2,232,Riskli M.
13947.0,64,1,90.6,2,1,1,211,Kayip M.
13948.0,360,1,102.0,1,1,1,111,Kayip M.
13949.0,2,6,2427.32,4,4,4,444,Daimi M.
13950.0,10,4,745.06,4,3,3,433,Sadik M.
13951.0,175,3,674.45,1,3,2,132,Riskli M.
13952.0,217,2,3251.071,1,2,4,124,Kayip M.
13953.0,6,7,3515.68,4,4,4,444,Daimi M.
13954.0,1,2,439.92,4,2,2,422,Yeni M.
13955.0,153,2,322.96,1,2,2,122,Kayip M.
13956.0,4,5,1026.42,4,4,3,443,Daimi M.
13959.0,78,3,598.2,2,3,2,232,Riskli M.
13960.0,20,2,230.22,3,2,1,321,Yeni M.
13962.0,21,2,169.55,3,2,1,321,Yeni M.
13963.0,307,4,664.54,1,3,2,132,Riskli M.
13967.0,145,1,80.7,1,1,1,111,Kayip M.
13969.0,6,18,9053.94,4,4,4,444,Daimi M.
13971.0,18,8,2758.26,3,4,4,344,Sadik M.
13972.0,70,2,190.25,2,2,1,221,Kayip M.
13973.0,286,1,264.7,1,1,1,111,Kayip M.
13974.0,48,1,413.59000000000003,3,1,2,312,Yeni M.
13975.0,30,6,2526.28,3,4,4,344,Sadik M.
13976.0,206,1,357.98,1,1,2,112,Kayip M.
13978.0,14,2,196.79000000000002,4,2,1,421,Yeni M.
13979.0,72,1,869.87,2,1,3,213,Kayip M.
13980.0,59,1,200.14,2,1,1,211,Kayip M.
13982.0,38,4,1871.81,3,3,4,334,Sadik M.
13983.0,29,12,2603.43,3,4,4,344,Sadik M.
13984.0,26,5,920.51,3,4,3,343,Sadik M.
13985.0,3,15,7060.13,4,4,4,444,Daimi M.
13986.0,16,1,320.46,4,1,2,412,Yeni M.
13988.0,19,6,4147.96,3,4,4,344,Sadik M.
13989.0,65,2,1266.08,2,2,3,223,Kayip M.
13990.0,212,1,311.3,1,1,2,112,Kayip M.
13991.0,11,6,855.97,4,4,3,443,Daimi M.
13992.0,29,1,76.8,3,1,1,311,Yeni M.
13993.0,42,9,3466.36,3,4,4,344,Sadik M.
13994.0,3,6,2313.14,4,4,4,444,Daimi M.
13995.0,14,5,1393.69,4,4,3,443,Daimi M.
13999.0,9,12,3901.81,4,4,4,444,Daimi M.
14000.0,210,1,635.66,1,1,2,112,Kayip M.
14001.0,45,3,2043.0800000000002,3,3,4,334,Sadik M.
14002.0,133,2,529.73,2,2,2,222,Kayip M.
14004.0,42,7,4582.64,3,4,4,344,Sadik M.
14005.0,9,5,2874.72,4,4,4,444,Daimi M.
14006.0,115,3,962.19,2,3,3,233,Riskli M.
14009.0,197,2,695.61,1,2,3,123,Kayip M.
14012.0,277,1,328.8,1,1,2,112,Kayip M.
14013.0,109,3,473.02,2,3,2,232,Riskli M.
14014.0,76,1,505.18,2,1,2,212,Kayip M.
14015.0,52,1,917.34,2,1,3,213,Kayip M.
14016.0,161,4,4341.21,1,3,4,134,Riskli M.
14019.0,46,3,1421.61,3,3,3,333,Sadik M.
14020.0,16,2,642.8,4,2,2,422,Yeni M.
14021.0,154,3,631.9,1,3,2,132,Riskli M.
14022.0,224,1,440.0,1,1,2,112,Kayip M.
14023.0,6,2,584.07,4,2,2,422,Yeni M.
14024.0,121,2,327.7,2,2,2,222,Kayip M.
14027.0,60,1,104.82,2,1,1,211,Kayip M.
14029.0,62,2,467.66,2,2,2,222,Kayip M.
14030.0,17,8,2360.09,4,4,4,444,Daimi M.
14031.0,6,19,17286.86,4,4,4,444,Daimi M.
14032.0,1,11,2975.59,4,4,4,444,Daimi M.
14034.0,21,3,651.8199999999999,3,3,2,332,Sadik M.
14035.0,28,5,1428.02,3,4,3,343,Sadik M.
14036.0,284,1,626.65,1,1,2,112,Kayip M.
14037.0,175,2,147.20000000000002,1,2,1,121,Kayip M.
14038.0,77,3,1560.38,2,3,3,233,Riskli M.
14039.0,32,1,152.2,3,1,1,311,Yeni M.
14040.0,40,12,3614.92,3,4,4,344,Sadik M.
14041.0,265,1,141.41,1,1,1,111,Kayip M.
14044.0,26,4,652.82,3,3,2,332,Sadik M.
14045.0,108,4,1659.75,2,3,3,233,Riskli M.
14046.0,283,1,154.99,1,1,1,111,Kayip M.
14047.0,8,5,1308.6100000000001,4,4,3,443,Daimi M.
14048.0,304,1,409.93,1,1,2,112,Kayip M.
14049.0,16,4,5681.72,4,3,4,434,Sadik M.
14050.0,31,2,746.36,3,2,3,323,Yeni M.
14051.0,0,23,15610.390000000001,4,4,4,444,Daimi M.
14052.0,19,1,225.36,3,1,1,311,Yeni M.
14053.0,123,2,260.25,2,2,1,221,Kayip M.
14054.0,64,1,92.46,2,1,1,211,Kayip M.
14055.0,105,1,725.6400000000001,2,1,3,213,Kayip M.
14056.0,0,23,8214.65,4,4,4,444,Daimi M.
14057.0,23,17,6217.96,3,4,4,344,Sadik M.
14059.0,266,1,183.6,1,1,1,111,Kayip M.
14060.0,4,19,6140.42,4,4,4,444,Daimi M.
14062.0,9,12,10464.85,4,4,4,444,Daimi M.
14064.0,28,5,1353.74,3,4,3,343,Sadik M.
14066.0,266,1,152.55,1,1,1,111,Kayip M.
14067.0,63,2,374.7,2,2,2,222,Kayip M.
14068.0,319,1,265.85,1,1,1,111,Kayip M.
14071.0,3,8,1438.82,4,4,3,443,Daimi M.
14073.0,31,1,151.04,3,1,1,311,Yeni M.
14075.0,4,3,942.26,4,3,3,433,Sadik M.
14076.0,128,1,122.47,2,1,1,211,Kayip M.
14077.0,40,5,499.41999999999996,3,4,2,342,Sadik M.
14078.0,101,6,1049.37,2,4,3,243,Riskli M.
14079.0,124,1,375.1,2,1,2,212,Kayip M.
14080.0,32,1,45.599999999999994,3,1,1,311,Yeni M.
14081.0,301,2,934.52,1,2,3,123,Kayip M.
14082.0,364,1,182.25,1,1,1,111,Kayip M.
14083.0,3,9,1018.43,4,4,3,443,Daimi M.
14085.0,1,18,4448.54,4,4,4,444,Daimi M.
14087.0,2,1,194.42,4,1,1,411,Yeni M.
14088.0,9,13,50491.81,4,4,4,444,Daimi M.
14089.0,56,1,161.0,2,1,1,211,Kayip M.
14090.0,324,1,76.32000000000001,1,1,1,111,Kayip M.
14092.0,7,14,4076.91,4,4,4,444,Daimi M.
14093.0,11,1,442.85,4,1,2,412,Yeni M.
14096.0,3,17,65164.79,4,4,4,444,Daimi M.
14098.0,36,1,147.35,3,1,1,311,Yeni M.
14099.0,15,11,3104.17,4,4,4,444,Daimi M.
14100.0,137,1,194.9,2,1,1,211,Kayip M.
14101.0,73,6,5976.79,2,4,4,244,Riskli M.
14102.0,4,5,1360.28,4,4,3,443,Daimi M.
14104.0,154,2,216.20999999999998,1,2,1,121,Kayip M.
14105.0,238,1,1266.23,1,1,3,113,Kayip M.
14107.0,51,7,2703.23,2,4,4,244,Riskli M.
14108.0,30,2,597.91,3,2,2,322,Yeni M.
14109.0,72,1,144.2,2,1,1,211,Kayip M.
14110.0,3,12,5683.15,4,4,4,444,Daimi M.
14111.0,13,4,692.85,4,3,3,433,Sadik M.
14112.0,22,7,2915.15,3,4,4,344,Sadik M.
14113.0,3,4,1840.42,4,3,4,434,Sadik M.
14114.0,273,2,386.53,1,2,2,122,Kayip M.
14116.0,19,5,1382.74,3,4,3,343,Sadik M.
14117.0,143,1,90.0,1,1,1,111,Kayip M.
14121.0,3,4,2780.15,4,3,4,434,Sadik M.
14124.0,83,1,419.58000000000004,2,1,2,212,Kayip M.
14125.0,10,3,2740.43,4,3,4,434,Sadik M.
14126.0,7,3,706.1300000000001,4,3,3,433,Sadik M.
14127.0,122,3,709.71,2,3,3,233,Riskli M.
14128.0,60,2,637.5,2,2,2,222,Kayip M.
14129.0,1,5,1123.8600000000001,4,4,3,443,Daimi M.
14130.0,318,1,483.86,1,1,2,112,Kayip M.
14132.0,1,11,3586.0299999999997,4,4,4,444,Daimi M.
14133.0,129,3,605.64,2,3,2,232,Riskli M.
14135.0,1,15,4690.31,4,4,4,444,Daimi M.
14138.0,1,2,982.3800000000001,4,2,3,423,Yeni M.
14139.0,45,1,415.82,3,1,2,312,Yeni M.
14140.0,3,2,935.05,4,2,3,423,Yeni M.
14141.0,2,4,915.13,4,3,3,433,Sadik M.
14142.0,372,1,311.81,1,1,2,112,Kayip M.
14143.0,133,1,115.8,2,1,1,211,Kayip M.
14145.0,46,4,3742.2,3,3,4,334,Sadik M.
14146.0,8,5,4191.0,4,4,4,444,Daimi M.
14147.0,77,2,483.4,2,2,2,222,Kayip M.
14148.0,233,1,157.2,1,1,1,111,Kayip M.
14149.0,220,1,446.62,1,1,2,112,Kayip M.
14150.0,35,2,658.64,3,2,2,322,Yeni M.
14152.0,74,2,621.29,2,2,2,222,Kayip M.
14154.0,238,2,1345.62,1,2,3,123,Kayip M.
14155.0,265,1,118.75,1,1,1,111,Kayip M.
14156.0,9,55,117379.63,4,4,4,444,Daimi M.
14157.0,19,2,432.88,3,2,2,322,Yeni M.
14158.0,39,1,507.66,3,1,2,312,Yeni M.
14159.0,19,11,4693.01,3,4,4,344,Sadik M.
14161.0,215,3,1110.52,1,3,3,133,Riskli M.
14162.0,173,2,289.36,1,2,1,121,Kayip M.
14163.0,86,4,2445.91,2,3,4,234,Riskli M.
14164.0,70,2,1631.77,2,2,3,223,Kayip M.
14165.0,275,1,122.53999999999999,1,1,1,111,Kayip M.
14167.0,38,4,574.84,3,3,2,332,Sadik M.
14171.0,97,1,363.79,2,1,2,212,Kayip M.
14173.0,10,4,450.84,4,3,2,432,Sadik M.
14174.0,32,1,134.46,3,1,1,311,Yeni M.
14175.0,59,3,3222.3,2,3,4,234,Riskli M.
14176.0,296,4,576.9000000000001,1,3,2,132,Riskli M.
14177.0,85,4,559.41,2,3,2,232,Riskli M.
14178.0,8,7,1620.93,4,4,3,443,Daimi M.
14179.0,40,2,719.78,3,2,3,323,Yeni M.
14180.0,10,25,4748.52,4,4,4,444,Daimi M.
14184.0,66,1,452.89,2,1,2,212,Kayip M.
14185.0,330,1,197.65,1,1,1,111,Kayip M.
14188.0,30,6,2054.36,3,4,4,344,Sadik M.
14189.0,1,15,4654.08,4,4,4,444,Daimi M.
14191.0,1,13,4684.76,4,4,4,444,Daimi M.
14193.0,67,2,853.39,2,2,3,223,Kayip M.
14194.0,4,21,11349.52,4,4,4,444,Daimi M.
14195.0,201,2,1012.0,1,2,3,123,Kayip M.
14196.0,106,1,335.52,2,1,2,212,Kayip M.
14198.0,17,4,701.4,4,3,3,433,Sadik M.
14199.0,217,1,185.39999999999998,1,1,1,111,Kayip M.
14201.0,59,7,747.44,2,4,3,243,Riskli M.
14204.0,1,1,161.03,4,1,1,411,Yeni M.
14205.0,16,2,466.7,4,2,2,422,Yeni M.
14206.0,238,1,328.15999999999997,1,1,2,112,Kayip M.
14208.0,94,1,151.74,2,1,1,211,Kayip M.
14209.0,10,6,2073.43,4,4,4,444,Daimi M.
14210.0,105,6,1905.8400000000001,2,4,4,244,Riskli M.
14211.0,52,9,2241.1,2,4,4,244,Riskli M.
14212.0,89,1,1070.48,2,1,3,213,Kayip M.
14214.0,30,5,1004.38,3,4,3,343,Sadik M.
14215.0,11,6,1789.72,4,4,4,444,Daimi M.
14216.0,2,4,1839.3,4,3,4,434,Sadik M.
14217.0,1,17,2004.98,4,4,4,444,Daimi M.
14218.0,42,1,169.48000000000002,3,1,1,311,Yeni M.
14219.0,3,1,89.94,4,1,1,411,Yeni M.
14220.0,246,2,632.4,1,2,2,122,Kayip M.
14221.0,41,9,3432.8,3,4,4,344,Sadik M.
14222.0,176,1,683.17,1,1,3,113,Kayip M.
14223.0,91,3,991.13,2,3,3,233,Riskli M.
14224.0,109,4,1050.12,2,3,3,233,Riskli M.
14226.0,28,5,2232.19,3,4,4,344,Sadik M.
14227.0,25,10,3350.96,3,4,4,344,Sadik M.
14229.0,51,3,1547.2,2,3,3,233,Riskli M.
14231.0,183,3,925.71,1,3,3,133,Riskli M.
14232.0,42,5,2048.07,3,4,4,344,Sadik M.
14233.0,48,4,1462.72,3,3,3,333,Sadik M.
14234.0,21,4,775.46,3,3,3,333,Sadik M.
14235.0,74,5,3144.86,2,4,4,244,Riskli M.
14236.0,80,2,490.86,2,2,2,222,Kayip M.
14237.0,372,1,161.0,1,1,1,111,Kayip M.
14238.0,325,1,146.85,1,1,1,111,Kayip M.
14239.0,42,11,2380.85,3,4,4,344,Sadik M.
14240.0,29,2,890.34,3,2,3,323,Yeni M.
14241.0,183,1,213.70000000000002,1,1,1,111,Kayip M.
14242.0,234,2,280.55,1,2,1,121,Kayip M.
14243.0,8,10,2588.77,4,4,4,444,Daimi M.
14245.0,219,2,1693.45,1,2,4,124,Kayip M.
14246.0,110,3,1474.06,2,3,3,233,Riskli M.
14247.0,277,1,136.76999999999998,1,1,1,111,Kayip M.
14248.0,317,1,302.58,1,1,1,111,Kayip M.
14250.0,6,3,1904.05,4,3,4,434,Sadik M.
14251.0,1,5,2879.7000000000003,4,4,4,444,Daimi M.
14256.0,259,2,969.0600000000001,1,2,3,123,Kayip M.
14257.0,63,5,3099.7200000000003,2,4,4,244,Riskli M.
14258.0,8,9,12669.98,4,4,4,444,Daimi M.
14259.0,141,1,120.0,2,1,1,211,Kayip M.
14261.0,50,2,1163.45,3,2,3,323,Yeni M.
14262.0,7,8,2618.23,4,4,4,444,Daimi M.
14264.0,154,2,333.97,1,2,2,122,Kayip M.
14265.0,108,2,530.18,2,2,2,222,Kayip M.
14267.0,162,3,1516.24,1,3,3,133,Riskli M.
14270.0,331,1,492.65000000000003,1,1,2,112,Kayip M.
14271.0,225,1,112.32,1,1,1,111,Kayip M.
14272.0,73,2,437.96,2,2,2,222,Kayip M.
14273.0,50,4,559.97,3,3,2,332,Sadik M.
14276.0,98,3,1119.74,2,3,3,233,Riskli M.
14277.0,14,3,4216.2,4,3,4,434,Sadik M.
14280.0,196,1,134.04,1,1,1,111,Kayip M.
14282.0,2,15,3729.34,4,4,4,444,Daimi M.
14284.0,30,2,595.25,3,2,2,322,Yeni M.
14285.0,20,4,1910.01,3,3,4,334,Sadik M.
14286.0,23,3,4628.75,3,3,4,334,Sadik M.
14287.0,7,3,176.63,4,3,1,431,Sadik M.
14288.0,212,1,426.6,1,1,2,112,Kayip M.
14289.0,8,6,911.26,4,4,3,443,Daimi M.
14290.0,10,5,2314.65,4,4,4,444,Daimi M.
14291.0,1,11,3883.25,4,4,4,444,Daimi M.
14292.0,7,9,4871.93,4,4,4,444,Daimi M.
14293.0,2,4,1046.56,4,3,3,433,Sadik M.
14295.0,39,1,166.20000000000002,3,1,1,311,Yeni M.
14297.0,17,4,1305.33,4,3,3,433,Sadik M.
14298.0,7,44,51527.3,4,4,4,444,Daimi M.
14299.0,7,9,3965.62,4,4,4,444,Daimi M.
14300.0,18,1,43.2,3,1,1,311,Yeni M.
14301.0,116,1,640.14,2,1,2,212,Kayip M.
14304.0,222,1,383.45,1,1,2,112,Kayip M.
14305.0,70,3,1858.96,2,3,4,234,Riskli M.
14306.0,50,2,2093.32,3,2,4,324,Yeni M.
14307.0,88,6,2995.72,2,4,4,244,Riskli M.
14309.0,7,9,2352.53,4,4,4,444,Daimi M.
14311.0,242,1,310.26,1,1,2,112,Kayip M.
14312.0,46,6,1611.59,3,4,3,343,Sadik M.
